"filename", "language", "Properties", "JSON", "HTML", "Java", "SQL", "comment", "blank", "total"
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\service\services\impl\MediaFileServiceImpl.java", "Java", 0, 0, 0, 197, 0, 0, 17, 214
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\service\services\impl\OfferServiceImpl.java", "Java", 0, 0, 0, 141, 0, 3, 10, 154
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\service\services\impl\PasswordServiceImpl.java", "Java", 0, 0, 0, 138, 0, 2, 11, 151
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\service\services\impl\RestErrorServiceImpl.java", "Java", 0, 0, 0, 192, 0, 10, 11, 213
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\service\services\impl\ThumbnailServiceImpl.java", "Java", 0, 0, 0, 52, 0, 0, 10, 62
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\service\services\impl\UserServiceImpl.java", "Java", 0, 0, 0, 169, 0, 3, 15, 187
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\service\validations\FieldValidator.java", "Java", 0, 0, 0, 37, 0, 0, 7, 44
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\service\validations\annotations\Required.java", "Java", 0, 0, 0, 8, 0, 0, 3, 11
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\util\Assert.java", "Java", 0, 0, 0, 87, 0, 36, 19, 142
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\util\ClassUtils.java", "Java", 0, 0, 0, 130, 0, 0, 29, 159
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\util\Clock.java", "Java", 0, 0, 0, 8, 0, 0, 4, 12
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\util\Collect.java", "Java", 0, 0, 0, 145, 0, 0, 37, 182
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\util\DebugProfileUtil.java", "Java", 0, 0, 0, 27, 0, 0, 8, 35
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\util\DropboxUtil.java", "Java", 0, 0, 0, 29, 0, 130, 24, 183
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\util\EnumUtils.java", "Java", 0, 0, 0, 38, 0, 0, 10, 48
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\util\F.java", "Java", 0, 0, 0, 339, 0, 8, 88, 435
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\util\GeoLocationUtils.java", "Java", 0, 0, 0, 64, 0, 5, 14, 83
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\util\ImageResizer.java", "Java", 0, 0, 0, 91, 0, 1, 23, 115
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\util\ImageUtil.java", "Java", 0, 0, 0, 41, 0, 1, 13, 55
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\util\JsonParser.java", "Java", 0, 0, 0, 5, 0, 0, 4, 9
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\util\JsonParserImpl.java", "Java", 0, 0, 0, 18, 0, 0, 6, 24
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\util\ModelMapperWrapper.java", "Java", 0, 0, 0, 12, 0, 43, 8, 63
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\util\ModelMapperWrapperImpl.java", "Java", 0, 0, 0, 39, 0, 0, 10, 49
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\util\ObjectConverter.java", "Java", 0, 0, 0, 80, 0, 81, 25, 186
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\util\PaginationHeadersUtils.java", "Java", 0, 0, 0, 19, 0, 0, 5, 24
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\util\ReflectionUtil.java", "Java", 0, 0, 0, 83, 0, 2, 18, 103
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\util\StringGenericUtils.java", "Java", 0, 0, 0, 81, 0, 0, 13, 94
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\util\TimeUtils.java", "Java", 0, 0, 0, 74, 0, 2, 19, 95
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\util\UIDUtil.java", "Java", 0, 0, 0, 31, 0, 0, 9, 40
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\validation\ValidationMessages.java", "Java", 0, 0, 0, 38, 0, 0, 28, 66
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\validation\Validators.java", "Java", 0, 0, 0, 34, 0, 0, 9, 43
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\validation\account\AccountTypeValidator.java", "Java", 0, 0, 0, 20, 0, 0, 7, 27
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\validation\account\ValidAccountType.java", "Java", 0, 0, 0, 18, 0, 0, 7, 25
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\validation\maker\MakerName.java", "Java", 0, 0, 0, 25, 0, 0, 8, 33
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\validation\maker\ModelName.java", "Java", 0, 0, 0, 25, 0, 0, 8, 33
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\validation\maker\UniqueMakerName.java", "Java", 0, 0, 0, 18, 0, 0, 7, 25
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\validation\maker\UniqueMakerNameValidator.java", "Java", 0, 0, 0, 14, 0, 0, 5, 19
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\validation\offer\BodyStyleValidator.java", "Java", 0, 0, 0, 20, 0, 0, 7, 27
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\validation\offer\ColorValidator.java", "Java", 0, 0, 0, 20, 0, 0, 7, 27
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\validation\offer\DriveValidator.java", "Java", 0, 0, 0, 20, 0, 0, 7, 27
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\validation\offer\FeatureListValidator.java", "Java", 0, 0, 0, 22, 0, 0, 7, 29
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\validation\offer\FuelTypeValidator.java", "Java", 0, 0, 0, 20, 0, 0, 6, 26
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\validation\offer\ModelDataValidator.java", "Java", 0, 0, 0, 25, 0, 0, 8, 33
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\validation\offer\NumberValidator.java", "Java", 0, 0, 0, 13, 0, 0, 5, 18
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\validation\offer\StateValidator.java", "Java", 0, 0, 0, 20, 0, 0, 7, 27
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\validation\offer\TransmissionValidator.java", "Java", 0, 0, 0, 20, 0, 0, 7, 27
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\validation\offer\ValidBodyStyle.java", "Java", 0, 0, 0, 18, 0, 0, 7, 25
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\validation\offer\ValidColor.java", "Java", 0, 0, 0, 18, 0, 0, 7, 25
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\validation\offer\ValidDrive.java", "Java", 0, 0, 0, 18, 0, 0, 7, 25
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\validation\offer\ValidFeatureList.java", "Java", 0, 0, 0, 18, 0, 0, 7, 25
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\validation\offer\ValidFuelType.java", "Java", 0, 0, 0, 18, 0, 0, 7, 25
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\validation\offer\ValidModelData.java", "Java", 0, 0, 0, 18, 0, 0, 7, 25
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\validation\offer\ValidNumber.java", "Java", 0, 0, 0, 19, 0, 0, 8, 27
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\validation\offer\ValidState.java", "Java", 0, 0, 0, 18, 0, 0, 7, 25
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\validation\offer\ValidTransmission.java", "Java", 0, 0, 0, 18, 0, 0, 7, 25
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\validation\user\SellerValidator.java", "Java", 0, 0, 0, 20, 0, 0, 7, 27
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\validation\user\ValidSeller.java", "Java", 0, 0, 0, 18, 0, 0, 7, 25
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\controllers\AccountController.java", "Java", 0, 0, 0, 75, 0, 0, 8, 83
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\controllers\AdminController.java", "Java", 0, 0, 0, 51, 0, 0, 7, 58
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\controllers\AuthenticationController.java", "Java", 0, 0, 0, 201, 0, 4, 16, 221
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\controllers\BaseController.java", "Java", 0, 0, 0, 23, 0, 0, 7, 30
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\controllers\HealthCheckController.java", "Java", 0, 0, 0, 29, 0, 0, 7, 36
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\controllers\HomeController.java", "Java", 0, 0, 0, 35, 0, 0, 7, 42
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\controllers\ImageFetchController.java", "Java", 0, 0, 0, 64, 0, 0, 8, 72
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\controllers\MakerController.java", "Java", 0, 0, 0, 94, 0, 0, 11, 105
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\controllers\MediaController.java", "Java", 0, 0, 0, 26, 0, 43, 10, 79
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\controllers\OfferController.java", "Java", 0, 0, 0, 32, 0, 1, 6, 39
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\controllers\SearchController.java", "Java", 0, 0, 0, 57, 0, 0, 6, 63
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\controllers\UserController.java", "Java", 0, 0, 0, 78, 0, 2, 8, 88
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\controllers\ValidationController.java", "Java", 0, 0, 0, 38, 0, 1, 9, 48
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\enums\ActionStatus.java", "Java", 0, 0, 0, 7, 0, 0, 2, 9
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\enums\ActionType.java", "Java", 0, 0, 0, 8, 0, 0, 2, 10
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\enums\RestMessage.java", "Java", 0, 0, 0, 66, 0, 0, 7, 73
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\enums\RestStatus.java", "Java", 0, 0, 0, 5, 0, 0, 2, 7
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\interseptors\SimpleLoggingInterceptor.java", "Java", 0, 0, 0, 35, 0, 0, 5, 40
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\models\request\FilterRequest.java", "Java", 0, 0, 0, 36, 0, 1, 3, 40
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\models\request\LoginOrRegisterRequest.java", "Java", 0, 0, 0, 14, 0, 0, 3, 17
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\models\request\MakerCreateRequestModel.java", "Java", 0, 0, 0, 14, 0, 0, 3, 17
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\models\request\ModelCreateRequestModel.java", "Java", 0, 0, 0, 17, 0, 0, 4, 21
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\models\request\PasswordReset.java", "Java", 0, 0, 0, 16, 0, 0, 4, 20
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\models\request\PasswordResetRequest.java", "Java", 0, 0, 0, 16, 0, 1, 3, 20
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\models\request\UserChangePasswordRequest.java", "Java", 0, 0, 0, 17, 0, 0, 5, 22
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\models\request\UserDetailsUpdateRequest.java", "Java", 0, 0, 0, 18, 0, 1, 5, 24
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\models\request\UserLoginRequest.java", "Java", 0, 0, 0, 16, 0, 1, 4, 21
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\models\request\UserRegisterRequest.java", "Java", 0, 0, 0, 17, 0, 2, 5, 24
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\models\request\account\AccountCreateRequest.java", "Java", 0, 0, 0, 22, 0, 1, 3, 26
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\models\request\account\AccountWrapper.java", "Java", 0, 0, 0, 10, 0, 0, 3, 13
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\models\request\account\DealerAccountCreateUpdateRequest.java", "Java", 0, 0, 0, 21, 0, 0, 3, 24
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\models\request\account\PrivateAccountCreateUpdateRequest.java", "Java", 0, 0, 0, 19, 0, 0, 3, 22
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\models\request\offer\OfferCreateRequest.java", "Java", 0, 0, 0, 32, 0, 1, 7, 40
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\models\request\offer\VehicleCreateRequest.java", "Java", 0, 0, 0, 44, 0, 0, 9, 53
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\models\response\ActionStatusResponse.java", "Java", 0, 0, 0, 22, 0, 0, 4, 26
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\models\response\MakerResponseModel.java", "Java", 0, 0, 0, 14, 0, 0, 5, 19
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\models\response\MakerResponseWrapper.java", "Java", 0, 0, 0, 18, 0, 0, 3, 21
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\models\response\ModelResponseModel.java", "Java", 0, 0, 0, 15, 0, 0, 3, 18
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\models\response\ModelTrimsResponseModel.java", "Java", 0, 0, 0, 20, 0, 0, 3, 23
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\models\response\ResponseWrapper.java", "Java", 0, 0, 0, 31, 0, 0, 8, 39
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\models\response\TrimResponseModel.java", "Java", 0, 0, 0, 16, 0, 0, 3, 19
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\models\response\offer\OfferResponseModel.java", "Java", 0, 0, 0, 29, 0, 0, 3, 32
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\models\response\user\AuthorizedUserResponseModel.java", "Java", 0, 0, 0, 13, 0, 0, 3, 16
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\models\wrappers\ListWrapper.java", "Java", 0, 0, 0, 15, 0, 0, 3, 18
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\util\RestUtil.java", "Java", 0, 0, 0, 52, 0, 0, 13, 65
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\validations\annotations\MatchingFieldsConstraint.java", "Java", 0, 0, 0, 14, 0, 0, 7, 21
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\java\bg\autohouse\web\validations\annotations\MatchingFieldsValidator.java", "Java", 0, 0, 0, 68, 0, 18, 8, 94
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\resources\META-INF\additional-spring-configuration-metadata.json", "JSON", 0, 49, 0, 0, 0, 0, 1, 50
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\resources\application-test.properties", "Properties", 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\resources\application.properties", "Properties", 43, 0, 0, 0, 0, 26, 21, 90
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\resources\configuration\mail.properties", "Properties", 3, 0, 0, 0, 0, 1, 2, 6
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\resources\configuration\security.properties", "Properties", 3, 0, 0, 0, 0, 1, 1, 5
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\resources\log4j.properties", "Properties", 5, 0, 0, 0, 0, 2, 2, 9
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\resources\mail\html\email_verification.html", "HTML", 0, 0, 29, 0, 0, 1, 8, 38
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\main\resources\mail\html\password_reset.html", "HTML", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\HibernateValidatorTest.java", "Java", 0, 0, 0, 43, 0, 0, 15, 58
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\MvcPerformer.java", "Java", 0, 0, 0, 103, 0, 12, 25, 140
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\SingletonModelMapper.java", "Java", 0, 0, 0, 12, 0, 0, 4, 16
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\data\entities\MakerValidationTest.java", "Java", 0, 0, 0, 25, 0, 0, 6, 31
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\data\entities\ModelValidationTest.java", "Java", 0, 0, 0, 35, 0, 0, 9, 44
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\data\repositories\MakerRepositoryTest.java", "Java", 0, 0, 0, 40, 0, 0, 8, 48
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\data\repositories\ModelRepositoryTest.java", "Java", 0, 0, 0, 41, 0, 0, 8, 49
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\data\repositories\OfferRepositoryTest.java", "Java", 0, 0, 0, 106, 0, 1, 38, 145
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\data\repositories\TrimRepositoryTest.java", "Java", 0, 0, 0, 24, 0, 0, 5, 29
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\data\repositories\UserRepositoryTest.java", "Java", 0, 0, 0, 0, 0, 25, 6, 31
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\data\repositories\UserRequestRepositoryTest.java", "Java", 0, 0, 0, 41, 0, 0, 12, 53
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\security\jwt\AuthorizationHeaderTest.java", "Java", 0, 0, 0, 25, 0, 0, 9, 34
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\security\jwt\JwtTokenServiceImplTest.java", "Java", 0, 0, 0, 57, 0, 0, 9, 66
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\service\services\impl\AccountServiceImplTest.java", "Java", 0, 0, 0, 76, 0, 0, 9, 85
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\service\services\impl\AdminServiceImplTest.java", "Java", 0, 0, 0, 61, 0, 0, 9, 70
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\service\services\impl\MakerServiceImplTest.java", "Java", 0, 0, 0, 84, 0, 0, 19, 103
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\service\services\impl\OfferServiceImplTest.java", "Java", 0, 0, 0, 61, 0, 1, 15, 77
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\service\services\impl\PasswordServiceTest.java", "Java", 0, 0, 0, 75, 0, 0, 15, 90
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\service\services\impl\UserServiceImplTest.java", "Java", 0, 0, 0, 137, 0, 0, 36, 173
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\service\validation\FieldValidatorTest.java", "Java", 0, 0, 0, 41, 0, 0, 10, 51
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\utils\StringGenericUtilsTest.java", "Java", 0, 0, 0, 11, 0, 0, 6, 17
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\utils\TimingExtension.java", "Java", 0, 0, 0, 26, 0, 0, 8, 34
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\utils\WithAutohouseUser.java", "Java", 0, 0, 0, 9, 0, 0, 4, 13
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\utils\WithAutohouseUserSecurityContextFactory.java", "Java", 0, 0, 0, 34, 0, 0, 5, 39
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\validation\offer\BodyStyleValidatorTest.java", "Java", 0, 0, 0, 28, 0, 0, 7, 35
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\validation\offer\ColorValidatorTest.java", "Java", 0, 0, 0, 26, 0, 0, 7, 33
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\validation\offer\DriveValidatorTest.java", "Java", 0, 0, 0, 28, 0, 0, 7, 35
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\validation\offer\FeatureValidatorTest.java", "Java", 0, 0, 0, 43, 0, 0, 7, 50
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\validation\offer\FuelTypeValidatorTest.java", "Java", 0, 0, 0, 27, 0, 0, 7, 34
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\validation\offer\NumberValidatorTest.java", "Java", 0, 0, 0, 29, 0, 0, 7, 36
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\validation\offer\StateValidatorTest.java", "Java", 0, 0, 0, 26, 0, 0, 7, 33
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\validation\offer\TransmissionValidatorTest.java", "Java", 0, 0, 0, 26, 0, 0, 7, 33
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\web\controllers\AccountControllerTest.java", "Java", 0, 0, 0, 98, 0, 0, 14, 112
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\web\controllers\AuthenticationControllerTest.java", "Java", 0, 0, 0, 199, 0, 0, 30, 229
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\web\controllers\MakerControllerTest.java", "Java", 0, 0, 0, 128, 0, 0, 29, 157
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\web\controllers\ResponseBodyMatchers.java", "Java", 0, 0, 0, 33, 0, 0, 9, 42
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\web\controllers\SearchControllerTest.java", "Java", 0, 0, 0, 52, 0, 1, 10, 63
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\web\controllers\UserControllerTest.java", "Java", 0, 0, 0, 75, 0, 0, 13, 88
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\web\models\FilterRequestTest.java", "Java", 0, 0, 0, 44, 0, 0, 14, 58
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\web\models\offer\OfferCreateRequestTest.java", "Java", 0, 0, 0, 142, 0, 0, 10, 152
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\java\bg\autohouse\web\models\offer\VehicleCreateRequestTest.java", "Java", 0, 0, 0, 209, 0, 0, 8, 217
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\resources\bg\autohouse\data\repositories\users.sql", "SQL", 0, 0, 0, 0, 28, 0, 1, 29
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\resources\location.sql", "SQL", 0, 0, 0, 0, 2648, 0, 1, 2649
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\resources\makersModelsTrims.sql", "SQL", 0, 0, 0, 0, 77527, 0, 0, 77527
"c:\Users\vasat\Desktop\GitHub\autohouse-server\src\test\resources\test.properties", "Properties", 9, 0, 0, 0, 0, 0, 1, 10
"Total", "-", 74, 49, 29, 11760, 80203, 632, 2583, 95330
